fila_en_cuadro,cuadro_origen,pagina_pdf,departamento,provincia_o_grupo,localidad_o_subtipo,rotulo_1_derivado_del_bloque,n_columnas,columna,valor,fragmentos_encabezado,es_ultima_columna,departamento_derivado,gestion,revisado_manual
19,4.1.3,111,LA PAZ,Sud Yungas,Chulumani,False,12,col_10,1,CONCILIADO R,False,La Paz,2023,False
24,4.1.3,111,LA PAZ,Aroma,Patacamaya,False,12,col_10,1,CONCILIADO R,False,La Paz,2023,False
28,4.1.3,111,LA PAZ,Manco Kapac,Copacabana,False,12,col_10,1,CONCILIADO R,False,La Paz,2023,False
29,4.1.3,111,LA PAZ,Caranavi,Caranavi,False,12,col_10,1,CONCILIADO R,False,La Paz,2023,False
30,4.1.3,111,LA PAZ,TOTALES,,False,12,col_10,9,CONCILIADO R,False,La Paz,2023,False
1,4.1.4,112,COCHABAMBA,Campero,Aiquile,False,19,col_10,1,JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,Cochabamba,2023,False
6,4.1.4,112,COCHABAMBA,Arani,Arani,False,19,col_10,1,JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,Cochabamba,2023,False
8,4.1.4,112,COCHABAMBA,Capinota,Capinota,False,19,col_10,1,JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,Cochabamba,2023,False
13,4.1.4,112,COCHABAMBA,Quillacollo,Colcapirhua,False,19,col_10,1,JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,Cochabamba,2023,False
22,4.1.4,112,COCHABAMBA,Carrasco,Ivirgarzama,False,19,col_10,1,JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_10,5,JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,Cochabamba,2023,False
2,4.1.6,114,POTOSI,Rafael Bustillos,Uncía,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
3,4.1.6,114,POTOSI,Rafael Bustillos,Llallagua,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
5,4.1.6,114,POTOSI,Chayanta,Colquechaca,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
9,4.1.6,114,POTOSI,Charcas,S.P. De Buena Vista,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
11,4.1.6,114,POTOSI,Nor Chichas,Cotagaita,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
14,4.1.6,114,POTOSI,Sud Chichas,Tupiza,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
19,4.1.6,114,POTOSI,Quijarro,Uyuni,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
23,4.1.6,114,POTOSI,Modesto Omiste,Villazón,False,12,col_10,1,CONCILI ADOR,False,Potosí,2023,False
24,4.1.6,114,POTOSI,TOTALES,,False,12,col_10,8,CONCILI ADOR,False,Potosí,2023,False
2,4.1.7,115,TARIJA,Aniceto Arce,Bermejo,False,16,col_10,3,"EN JUZGADO SENTENCIA PUBLICO, TRABAJO JUEZ TÉCNICO",False,Tarija,2023,False
4,4.1.7,115,TARIJA,Gran Chaco,Villamontes,False,16,col_10,3,"EN JUZGADO SENTENCIA PUBLICO, TRABAJO JUEZ TÉCNICO",False,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_10,6,"EN JUZGADO SENTENCIA PUBLICO, TRABAJO JUEZ TÉCNICO",False,Tarija,2023,False
18,4.1.8,116,SANTA CRUZ,Obispo Santiesteban,Montero,False,18,col_10,1,JUZGADO JUZGADO PARTIDO MIXTO,False,Santa Cruz,2023,False
28,4.1.8,116,SANTA CRUZ,TOTALES,,False,18,col_10,1,JUZGADO JUZGADO PARTIDO MIXTO,False,Santa Cruz,2023,False
2,4.1.9,117,BENI,Vaca Diez,Guayaramerín,False,15,col_10,3,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO JUEZ TÉCNICO",False,Beni,2023,False
10,4.1.9,117,BENI,TOTALES,,False,15,col_10,3,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO JUEZ TÉCNICO",False,Beni,2023,False
1,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE INSTRUCCIÓN,,False,11,col_11,108,TOTAL,True,,2023,False
2,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_11,71,TOTAL,True,,2023,False
3,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Anticorrupción y Contra la Violencia hacia las mujeres,,False,11,col_11,20,TOTAL,True,,2023,False
4,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Contra la Violencia hacia las mujeres,,False,11,col_11,13,TOTAL,True,,2023,False
5,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Anticorrupción,,False,11,col_11,4,TOTAL,True,,2023,False
6,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE PARTIDO Y TRIBUNALES,,False,11,col_11,242,TOTAL,True,,2023,False
7,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Trabajo y Seguridad Social,,False,11,col_11,38,TOTAL,True,,2023,False
8,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Adm. Coactivo Fiscal Tributario,,False,11,col_11,13,TOTAL,True,,2023,False
9,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Trabajo y Seguridad Social y Adm. Coactivo Fiscal y Tributario,,False,11,col_11,13,TOTAL,True,,2023,False
10,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Penal,,False,11,col_11,89,TOTAL,True,,2023,False
11,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Contra la Violencia hacia las Mujeres,,False,11,col_11,15,TOTAL,True,,2023,False
12,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Anticorrupcion y Contra la Violencia hacia las mujeres,,False,11,col_11,9,TOTAL,True,,2023,False
13,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Penal y Anticorrupción,,False,11,col_11,1,TOTAL,True,,2023,False
14,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Penal y Perdida de Dominio,,False,11,col_11,3,TOTAL,True,,2023,False
15,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Penal y Contra la Violencia hacia las mujeres,,False,11,col_11,1,TOTAL,True,,2023,False
16,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Tribunal de Sentencia,,False,11,col_11,30,TOTAL,True,,2023,False
17,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Tribunal de Sentencia Anticorrupcion y Contra la Violencia hacia las mujeres,,False,11,col_11,1,TOTAL,True,,2023,False
18,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Tribunal de Sentencia Anticorrupcion,,False,11,col_11,1,TOTAL,True,,2023,False
19,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Ejecución Penal,,False,11,col_11,19,TOTAL,True,,2023,False
20,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Agroambientales,,False,11,col_11,9,TOTAL,True,,2023,False
21,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS PUBLICOS,,False,11,col_11,278,TOTAL,True,,2023,False
22,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Civil y Comercial,,False,11,col_11,153,TOTAL,True,,2023,False
23,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Familia,,False,11,col_11,99,TOTAL,True,,2023,False
24,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Niñez y Adolescencia,,False,11,col_11,26,TOTAL,True,,2023,False
25,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS MIXTOS,,False,11,col_11,21,TOTAL,True,,2023,False
26,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Instrucción Penal y Contra la Violencia hacia las Mujeres (EPI NORTE- EPI SUR),,False,11,col_11,4,TOTAL,True,,2023,False
27,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,"Público Civil y Comercial, de Familia e Instrucción Penal (EPI SUR Y SUD ESTE, Plan",,False,11,col_11,10,TOTAL,True,,2023,False
28,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,"Público Civil y Comercial, de Familia, Niñez y Adolscencia e Instrucción Penal (C.",,False,11,col_11,7,TOTAL,True,,2023,False
29,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,SALAS,,False,11,col_11,81,TOTAL,True,,2023,False
30,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Civil,,False,11,col_11,21,TOTAL,True,,2023,False
31,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_11,22,TOTAL,True,,2023,False
32,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Social Administrativa,,False,11,col_11,13,TOTAL,True,,2023,False
33,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,"Familia, Niñez y Adolescencia",,False,11,col_11,3,TOTAL,True,,2023,False
34,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Constitucionales,,False,11,col_11,22,TOTAL,True,,2023,False
35,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DISCIPLINARIOS,,False,11,col_11,21,TOTAL,True,,2023,False
36,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,CONCILIADORES,,False,11,col_11,95,TOTAL,True,,2023,False
37,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,TOTAL GENERAL,,False,11,col_11,846,TOTAL,True,,2023,False
7,4.1.2,110,CHUQUISACA,Tomina,Padillla,False,13,col_11,1,CONCILIAD OR,False,Chuquisaca,2023,False
9,4.1.2,110,CHUQUISACA,Tomina,Sopachuy,False,13,col_11,1,CONCILIAD OR,False,Chuquisaca,2023,False
10,4.1.2,110,CHUQUISACA,Hernando Siles Monteagudo,,False,13,col_11,1,CONCILIAD OR,False,Chuquisaca,2023,False
12,4.1.2,110,CHUQUISACA,Yamparaez,Tarabuco,False,13,col_11,1,CONCILIAD OR,False,Chuquisaca,2023,False
13,4.1.2,110,CHUQUISACA,Nor Cinti,Camargo,False,13,col_11,1,CONCILIAD OR,False,Chuquisaca,2023,False
15,4.1.2,110,CHUQUISACA,Nor Cinti,Incahuasi,False,13,col_11,1,CONCILIAD OR,False,Chuquisaca,2023,False
21,4.1.2,110,CHUQUISACA,TOTALES,,False,13,col_11,6,CONCILIAD OR,False,Chuquisaca,2023,False
10,4.1.3,111,LA PAZ,Franz Tamayo,Apolo,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
11,4.1.3,111,LA PAZ,Ingavi,Viacha,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
16,4.1.3,111,LA PAZ,Inquisivi,Inquisivi,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
19,4.1.3,111,LA PAZ,Sud Yungas,Chulumani,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
22,4.1.3,111,LA PAZ,Los Andes,Pucarani,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
23,4.1.3,111,LA PAZ,Aroma,Sica Sica,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
26,4.1.3,111,LA PAZ,Abel Iturralde,Ixiamas,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
29,4.1.3,111,LA PAZ,Caranavi,Caranavi,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
30,4.1.3,111,LA PAZ,TOTALES,,False,12,col_11,8,JUZGADO AGROAMBIEN TAL,False,La Paz,2023,False
16,4.1.4,112,COCHABAMBA,Chapare,Sacaba,False,19,col_11,1,CONCILIADORES JUZGADO PARTIDO MIXTO SENTENCIA,False,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_11,1,CONCILIADORES JUZGADO PARTIDO MIXTO SENTENCIA,False,Cochabamba,2023,False
2,4.1.6,114,POTOSI,Rafael Bustillos,Uncía,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,Potosí,2023,False
5,4.1.6,114,POTOSI,Chayanta,Colquechaca,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,Potosí,2023,False
9,4.1.6,114,POTOSI,Charcas,S.P. De Buena Vista,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,Potosí,2023,False
11,4.1.6,114,POTOSI,Nor Chichas,Cotagaita,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,Potosí,2023,False
13,4.1.6,114,POTOSI,Alonso de Ibáñez,Sacaca,False,12,col_11,1,JUZGADO AGROAMBIEN TAL,False,Potosí,2023,False
24,4.1.6,114,POTOSI,TOTALES,,False,12,col_11,5,JUZGADO AGROAMBIEN TAL,False,Potosí,2023,False
8,4.1.7,115,TARIJA,O&apos; Connor,Entre Ríos,False,16,col_11,1,PROVINCIAS TRIBUNAL DE SENTENCIA CON AMPLIACIO DE COMPETEN CIAS,False,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_11,1,PROVINCIAS TRIBUNAL DE SENTENCIA CON AMPLIACIO DE COMPETEN CIAS,False,Tarija,2023,False
7,4.1.8,116,SANTA CRUZ,Ichilo,Yapacani1,False,18,col_11,1,PROVINCIAS JUZGADO DE SENTENCIA,False,Santa Cruz,2023,False
15,4.1.8,116,SANTA CRUZ,Cordillera,Camiri2,False,18,col_11,1,PROVINCIAS JUZGADO DE SENTENCIA,False,Santa Cruz,2023,False
18,4.1.8,116,SANTA CRUZ,Obispo Santiesteban,Montero,False,18,col_11,1,PROVINCIAS JUZGADO DE SENTENCIA,False,Santa Cruz,2023,False
28,4.1.8,116,SANTA CRUZ,TOTALES,,False,18,col_11,3,PROVINCIAS JUZGADO DE SENTENCIA,False,Santa Cruz,2023,False
1,4.1.9,117,BENI,Vaca Diez,Riberalta,False,15,col_11,1,TRIBUNAL DE SENTENCIA CON AMPLIACIO DE COMPETEN CIAS,False,Beni,2023,False
4,4.1.9,117,BENI,Gral. José Ballivián,San Borja,False,15,col_11,1,TRIBUNAL DE SENTENCIA CON AMPLIACIO DE COMPETEN CIAS,False,Beni,2023,False
6,4.1.9,117,BENI,Yacuma,Santa Ana,False,15,col_11,1,TRIBUNAL DE SENTENCIA CON AMPLIACIO DE COMPETEN CIAS,False,Beni,2023,False
10,4.1.9,117,BENI,TOTALES,,False,15,col_11,3,TRIBUNAL DE SENTENCIA CON AMPLIACIO DE COMPETEN CIAS,False,Beni,2023,False
3,4.1.2,110,CHUQUISACA,Azurduy,Azurduy,False,13,col_12,1,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
7,4.1.2,110,CHUQUISACA,Tomina,Padillla,False,13,col_12,1,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
10,4.1.2,110,CHUQUISACA,Hernando Siles Monteagudo,,False,13,col_12,1,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
12,4.1.2,110,CHUQUISACA,Yamparaez,Tarabuco,False,13,col_12,1,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
13,4.1.2,110,CHUQUISACA,Nor Cinti,Camargo,False,13,col_12,1,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
14,4.1.2,110,CHUQUISACA,Nor Cinti,San Lucas,False,13,col_12,1,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
20,4.1.2,110,CHUQUISACA,Luís Calvo,Macharetí,False,13,col_12,1,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
21,4.1.2,110,CHUQUISACA,TOTALES,,False,13,col_12,7,JUZGADO AGROAMBIE NTAL,False,Chuquisaca,2023,False
1,4.1.3,111,LA PAZ,Murillo,Achocalla,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
2,4.1.3,111,LA PAZ,Omasuyos,Achacahi,False,12,col_12,4,TOTA LES,True,La Paz,2023,False
3,4.1.3,111,LA PAZ,Pacajes,Coro Coro,False,12,col_12,2,TOTA LES,True,La Paz,2023,False
4,4.1.3,111,LA PAZ,Camacho,Puerto Acosta,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
5,4.1.3,111,LA PAZ,Camacho,Moco Moco,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
6,4.1.3,111,LA PAZ,Camacho,Puerto Carabuco,False,12,col_12,2,TOTA LES,True,La Paz,2023,False
7,4.1.3,111,LA PAZ,Muñecas,Chuma,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
8,4.1.3,111,LA PAZ,Larecaja,Sorata,False,12,col_12,2,TOTA LES,True,La Paz,2023,False
9,4.1.3,111,LA PAZ,Larecaja,Guanay,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
10,4.1.3,111,LA PAZ,Franz Tamayo,Apolo,False,12,col_12,4,TOTA LES,True,La Paz,2023,False
11,4.1.3,111,LA PAZ,Ingavi,Viacha,False,12,col_12,7,TOTA LES,True,La Paz,2023,False
12,4.1.3,111,LA PAZ,Ingavi,Guaqui,False,12,col_12,2,TOTA LES,True,La Paz,2023,False
13,4.1.3,111,LA PAZ,Ingavi,San Andres de Machaca,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
14,4.1.3,111,LA PAZ,Loayza,Luribay,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
15,4.1.3,111,LA PAZ,Loayza,Sapahaqui,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
16,4.1.3,111,LA PAZ,Inquisivi,Inquisivi,False,12,col_12,2,TOTA LES,True,La Paz,2023,False
17,4.1.3,111,LA PAZ,Inquisivi,Quime,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
18,4.1.3,111,LA PAZ,Inquisivi,Colquiri,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
19,4.1.3,111,LA PAZ,Sud Yungas,Chulumani,False,12,col_12,4,TOTA LES,True,La Paz,2023,False
20,4.1.3,111,LA PAZ,Sud Yungas,Palos Blancos,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
21,4.1.3,111,LA PAZ,Sud Yungas,La Asunta,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
22,4.1.3,111,LA PAZ,Los Andes,Pucarani,False,12,col_12,3,TOTA LES,True,La Paz,2023,False
23,4.1.3,111,LA PAZ,Aroma,Sica Sica,False,12,col_12,4,TOTA LES,True,La Paz,2023,False
24,4.1.3,111,LA PAZ,Aroma,Patacamaya,False,12,col_12,3,TOTA LES,True,La Paz,2023,False
25,4.1.3,111,LA PAZ,Nor Yungas,Coroico,False,12,col_12,2,TOTA LES,True,La Paz,2023,False
26,4.1.3,111,LA PAZ,Abel Iturralde,Ixiamas,False,12,col_12,2,TOTA LES,True,La Paz,2023,False
27,4.1.3,111,LA PAZ,Baptista Saavedra Charazani (Gral. Juan J. P,,False,12,col_12,1,TOTA LES,True,La Paz,2023,False
28,4.1.3,111,LA PAZ,Manco Kapac,Copacabana,False,12,col_12,6,TOTA LES,True,La Paz,2023,False
29,4.1.3,111,LA PAZ,Caranavi,Caranavi,False,12,col_12,7,TOTA LES,True,La Paz,2023,False
30,4.1.3,111,LA PAZ,TOTALES,,False,12,col_12,69,TOTA LES,True,La Paz,2023,False
11,4.1.4,112,COCHABAMBA,Quillacollo,Quillacollo,False,19,col_12,1,EN JUZGADO PARTIDO DEL TRABAJO SEGURIDAD SOCIAL,False,Cochabamba,2023,False
16,4.1.4,112,COCHABAMBA,Chapare,Sacaba,False,19,col_12,1,EN JUZGADO PARTIDO DEL TRABAJO SEGURIDAD SOCIAL,False,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_12,2,EN JUZGADO PARTIDO DEL TRABAJO SEGURIDAD SOCIAL,False,Cochabamba,2023,False
1,4.1.6,114,POTOSI,Tomás Frías,Tinguipaya,False,12,col_12,1,TOTALES,True,Potosí,2023,False
2,4.1.6,114,POTOSI,Rafael Bustillos,Uncía,False,12,col_12,10,TOTALES,True,Potosí,2023,False
3,4.1.6,114,POTOSI,Rafael Bustillos,Llallagua,False,12,col_12,10,TOTALES,True,Potosí,2023,False
4,4.1.6,114,POTOSI,Cornelio Saavedra,Betanzos,False,12,col_12,2,TOTALES,True,Potosí,2023,False
5,4.1.6,114,POTOSI,Chayanta,Colquechaca,False,12,col_12,4,TOTALES,True,Potosí,2023,False
6,4.1.6,114,POTOSI,Chayanta,Ravelo,False,12,col_12,1,TOTALES,True,Potosí,2023,False
7,4.1.6,114,POTOSI,Chayanta,Ocurí,False,12,col_12,1,TOTALES,True,Potosí,2023,False
8,4.1.6,114,POTOSI,Chayanta,Pocoata,False,12,col_12,1,TOTALES,True,Potosí,2023,False
9,4.1.6,114,POTOSI,Charcas,S.P. De Buena Vista,False,12,col_12,4,TOTALES,True,Potosí,2023,False
10,4.1.6,114,POTOSI,Charcas,Toro Toro,False,12,col_12,1,TOTALES,True,Potosí,2023,False
11,4.1.6,114,POTOSI,Nor Chichas,Cotagaita,False,12,col_12,4,TOTALES,True,Potosí,2023,False
12,4.1.6,114,POTOSI,Nor Chichas,Vitichi,False,12,col_12,1,TOTALES,True,Potosí,2023,False
13,4.1.6,114,POTOSI,Alonso de Ibáñez,Sacaca,False,12,col_12,2,TOTALES,True,Potosí,2023,False
14,4.1.6,114,POTOSI,Sud Chichas,Tupiza,False,12,col_12,10,TOTALES,True,Potosí,2023,False
15,4.1.6,114,POTOSI,Sud Chichas,Atocha,False,12,col_12,2,TOTALES,True,Potosí,2023,False
16,4.1.6,114,POTOSI,Nor Lípez,Colcha &quot;K&quot;,False,12,col_12,1,TOTALES,True,Potosí,2023,False
17,4.1.6,114,POTOSI,José María Linares,Puna,False,12,col_12,2,TOTALES,True,Potosí,2023,False
18,4.1.6,114,POTOSI,José María Linares,Caiza &quot;D&quot;,False,12,col_12,1,TOTALES,True,Potosí,2023,False
19,4.1.6,114,POTOSI,Quijarro,Uyuni,False,12,col_12,9,TOTALES,True,Potosí,2023,False
20,4.1.6,114,POTOSI,Quijarro,Porco,False,12,col_12,1,TOTALES,True,Potosí,2023,False
21,4.1.6,114,POTOSI,Gral. Bernardino BilbaoArampampa,,False,12,col_12,1,TOTALES,True,Potosí,2023,False
22,4.1.6,114,POTOSI,Gral. Bernardino BilbaoAcasio,,False,12,col_12,1,TOTALES,True,Potosí,2023,False
23,4.1.6,114,POTOSI,Modesto Omiste,Villazón,False,12,col_12,9,TOTALES,True,Potosí,2023,False
24,4.1.6,114,POTOSI,TOTALES,,False,12,col_12,79,TOTALES,True,Potosí,2023,False
2,4.1.7,115,TARIJA,Aniceto Arce,Bermejo,False,16,col_12,1,TRIBUNAL DE SENTENCIA,False,Tarija,2023,False
3,4.1.7,115,TARIJA,Gran Chaco,Yacuiba,False,16,col_12,1,TRIBUNAL DE SENTENCIA,False,Tarija,2023,False
4,4.1.7,115,TARIJA,Gran Chaco,Villamontes,False,16,col_12,1,TRIBUNAL DE SENTENCIA,False,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_12,3,TRIBUNAL DE SENTENCIA,False,Tarija,2023,False
15,4.1.8,116,SANTA CRUZ,Cordillera,Camiri2,False,18,col_12,1,JUZGADO DE PARTIDO DEL TRABAJO SS E INSTRUCCI PENAL,False,Santa Cruz,2023,False
28,4.1.8,116,SANTA CRUZ,TOTALES,,False,18,col_12,1,JUZGADO DE PARTIDO DEL TRABAJO SS E INSTRUCCI PENAL,False,Santa Cruz,2023,False
2,4.1.9,117,BENI,Vaca Diez,Guayaramerín,False,15,col_12,1,TRIBUNAL DE SENTENCIA (Nominal),False,Beni,2023,False
10,4.1.9,117,BENI,TOTALES,,False,15,col_12,1,TRIBUNAL DE SENTENCIA (Nominal),False,Beni,2023,False
1,4.1.2,110,CHUQUISACA,Oropeza,Yotala,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
2,4.1.2,110,CHUQUISACA,Oropeza,Poroma,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
3,4.1.2,110,CHUQUISACA,Azurduy,Azurduy,False,13,col_13,2,TOTALES 62,True,Chuquisaca,2023,False
4,4.1.2,110,CHUQUISACA,Azurduy,Tarvita,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
5,4.1.2,110,CHUQUISACA,Zudañez,Zudañez,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
6,4.1.2,110,CHUQUISACA,Zudañez,Redención Pampa,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
7,4.1.2,110,CHUQUISACA,Tomina,Padillla,False,13,col_13,8,TOTALES 62,True,Chuquisaca,2023,False
8,4.1.2,110,CHUQUISACA,Tomina,Tomina,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
9,4.1.2,110,CHUQUISACA,Tomina,Sopachuy,False,13,col_13,2,TOTALES 62,True,Chuquisaca,2023,False
10,4.1.2,110,CHUQUISACA,Hernando Siles Monteagudo,,False,13,col_13,10,TOTALES 62,True,Chuquisaca,2023,False
11,4.1.2,110,CHUQUISACA,Hernando Siles Huacareta,,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
12,4.1.2,110,CHUQUISACA,Yamparaez,Tarabuco,False,13,col_13,4,TOTALES 62,True,Chuquisaca,2023,False
13,4.1.2,110,CHUQUISACA,Nor Cinti,Camargo,False,13,col_13,7,TOTALES 62,True,Chuquisaca,2023,False
14,4.1.2,110,CHUQUISACA,Nor Cinti,San Lucas,False,13,col_13,3,TOTALES 62,True,Chuquisaca,2023,False
15,4.1.2,110,CHUQUISACA,Nor Cinti,Incahuasi,False,13,col_13,3,TOTALES 62,True,Chuquisaca,2023,False
16,4.1.2,110,CHUQUISACA,Belisario Boeto Villa Serrano,,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
17,4.1.2,110,CHUQUISACA,Sud Cinti,Villa Abecia (Camataqui),False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
18,4.1.2,110,CHUQUISACA,Sud Cinti,Culpina,False,13,col_13,1,TOTALES 62,True,Chuquisaca,2023,False
19,4.1.2,110,CHUQUISACA,Luís Calvo,Muyupampa (Villa Vaca,False,13,col_13,2,TOTALES 62,True,Chuquisaca,2023,False
20,4.1.2,110,CHUQUISACA,Luís Calvo,Macharetí,False,13,col_13,2,TOTALES 62,True,Chuquisaca,2023,False
21,4.1.2,110,CHUQUISACA,TOTALES,,False,13,col_13,53,TOTALES 62,True,Chuquisaca,2023,False
11,4.1.4,112,COCHABAMBA,Quillacollo,Quillacollo,False,19,col_13,4,PROVINCIAS JUZGADO SENTENCIA,False,Cochabamba,2023,False
16,4.1.4,112,COCHABAMBA,Chapare,Sacaba,False,19,col_13,1,PROVINCIAS JUZGADO SENTENCIA,False,Cochabamba,2023,False
17,4.1.4,112,COCHABAMBA,Chapare,Villa Tunari,False,19,col_13,1,PROVINCIAS JUZGADO SENTENCIA,False,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_13,6,PROVINCIAS JUZGADO SENTENCIA,False,Cochabamba,2023,False
3,4.1.7,115,TARIJA,Gran Chaco,Yacuiba,False,16,col_13,1,EJECUC IÓN PENAL,False,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_13,1,EJECUC IÓN PENAL,False,Tarija,2023,False
